Image 1,Image 2,Similarity Index
62.jpg,77.jpg,0.662707406
62.jpg,78.jpg,0.232616881
62.jpg,79.jpg,0.687986257
62.jpg,80.jpg,0.674932125
62.jpg,81.jpg,0.652141393
62.jpg,82.jpg,0.302081181
62.jpg,83.jpg,0.650160066
62.jpg,84.jpg,0.659678712
62.jpg,85.jpg,0.670871457
62.jpg,86.jpg,0.670716849
62.jpg,87.jpg,0.649396017
62.jpg,88.jpg,0.640465429
62.jpg,89.jpg,0.672741165
62.jpg,90.jpg,0.338634254
62.jpg,91.jpg,0.142471112
62.jpg,92.jpg,0.218564505
62.jpg,93.jpg,0.691369844
62.jpg,94.jpg,0.693975719
62.jpg,95.jpg,0.624107894
62.jpg,96.jpg,0.482791345
62.jpg,97.jpg,0.665645938
62.jpg,98.jpg,0.40615343
62.jpg,99.jpg,0.397918956
62.jpg,100.jpg,0.570577279
62.jpg,101.jpg,0.652941461
62.jpg,102.jpg,0.688326086
62.jpg,103.jpg,0.006028167
62.jpg,104.jpg,0.676542166
62.jpg,105.jpg,0.678896757
62.jpg,106.jpg,0.673677885
62.jpg,107.jpg,0.156380026
62.jpg,108.jpg,0.578584945
62.jpg,109.jpg,0.197174889
62.jpg,110.jpg,0.498674053
62.jpg,111.jpg,0.462775766
62.jpg,112.jpg,0.680546603
62.jpg,113.jpg,0.321716287
62.jpg,114.jpg,0.000367161
62.jpg,115.jpg,0.009495916
62.jpg,116.jpg,0.1574003
62.jpg,117.jpg,0.182937966
62.jpg,118.jpg,0.646381762
62.jpg,119.jpg,0.096263625
62.jpg,120.jpg,0.697758767
62.jpg,121.jpg,0.696714379
63.jpg,64.jpg,0.336279502
63.jpg,65.jpg,0.709181441
63.jpg,66.jpg,0.743187134
63.jpg,67.jpg,0.070743144
63.jpg,68.jpg,0.65790118
63.jpg,69.jpg,0.759658699
63.jpg,70.jpg,0.160059473
63.jpg,71.jpg,0.717367032
63.jpg,72.jpg,0.157722209
63.jpg,73.jpg,0.768061414
63.jpg,74.jpg,0.729550823
63.jpg,75.jpg,0.147529756
63.jpg,76.jpg,0.779787153
63.jpg,77.jpg,0.79783491
63.jpg,78.jpg,0.252737114
63.jpg,79.jpg,0.783363122
63.jpg,80.jpg,0.80191522
63.jpg,81.jpg,0.738201649
63.jpg,82.jpg,0.33491743
63.jpg,83.jpg,0.76472141
63.jpg,84.jpg,0.742036529
63.jpg,85.jpg,0.748604891
63.jpg,86.jpg,0.77472234
63.jpg,87.jpg,0.730088876
63.jpg,88.jpg,0.748887378
63.jpg,89.jpg,0.735761947
63.jpg,90.jpg,0.354326772
63.jpg,91.jpg,0.154268376
63.jpg,92.jpg,0.236547423
63.jpg,93.jpg,0.766701521
63.jpg,94.jpg,0.781587876
63.jpg,95.jpg,0.689018926
63.jpg,96.jpg,0.525714107
63.jpg,97.jpg,0.772909859
63.jpg,98.jpg,0.453222877
63.jpg,99.jpg,0.440232177
63.jpg,100.jpg,0.668080831
63.jpg,101.jpg,0.719798367
63.jpg,102.jpg,0.768758821
63.jpg,103.jpg,0.003752618
63.jpg,104.jpg,0.757349139
63.jpg,105.jpg,0.76670592
63.jpg,106.jpg,0.808187052
63.jpg,107.jpg,0.163661447
63.jpg,108.jpg,0.665186679
63.jpg,109.jpg,0.211629371
63.jpg,110.jpg,0.563741214
63.jpg,111.jpg,0.539559915
63.jpg,112.jpg,0.746969118
63.jpg,113.jpg,0.345487199
63.jpg,114.jpg,0.001586897
63.jpg,115.jpg,0.006854121
63.jpg,116.jpg,0.171552604
63.jpg,117.jpg,0.2008207
63.jpg,118.jpg,0.788639987
63.jpg,119.jpg,0.099771706
63.jpg,120.jpg,0.818520529
63.jpg,121.jpg,0.816390217
64.jpg,65.jpg,0.34763968
64.jpg,66.jpg,0.370812329
64.jpg,67.jpg,0.196537268
64.jpg,68.jpg,0.363919716
64.jpg,69.jpg,0.38593255
64.jpg,70.jpg,0.392553938
64.jpg,71.jpg,0.45400977
64.jpg,72.jpg,0.376110456
64.jpg,73.jpg,0.363616344
64.jpg,74.jpg,0.354965065
64.jpg,75.jpg,0.347169487
64.jpg,76.jpg,0.404868411
64.jpg,77.jpg,0.366006919
64.jpg,78.jpg,0.43703201
64.jpg,79.jpg,0.42770078
64.jpg,80.jpg,0.383001469
64.jpg,81.jpg,0.365288773
64.jpg,82.jpg,0.516582797
64.jpg,83.jpg,0.407049359
64.jpg,84.jpg,0.381647084
64.jpg,85.jpg,0.380210079
64.jpg,86.jpg,0.367290321
64.jpg,87.jpg,0.353959494
64.jpg,88.jpg,0.475584457
64.jpg,89.jpg,0.357199882
64.jpg,90.jpg,0.211373914
64.jpg,91.jpg,0.33945944
64.jpg,92.jpg,0.503312662
64.jpg,93.jpg,0.366989615
64.jpg,94.jpg,0.370068968
64.jpg,95.jpg,0.342472456
64.jpg,96.jpg,0.310779897
64.jpg,97.jpg,0.396687886
64.jpg,98.jpg,0.449134087
64.jpg,99.jpg,0.491793611
64.jpg,100.jpg,0.305002718
64.jpg,101.jpg,0.351128119
64.jpg,102.jpg,0.367488208
64.jpg,103.jpg,0.007407602
64.jpg,104.jpg,0.374713519
64.jpg,105.jpg,0.365125562
64.jpg,106.jpg,0.370111028
64.jpg,107.jpg,0.398166367
64.jpg,108.jpg,0.342951372
64.jpg,109.jpg,0.47133362
64.jpg,110.jpg,0.347043991
64.jpg,111.jpg,0.568425432
64.jpg,112.jpg,0.372968077
64.jpg,113.jpg,0.589871178
64.jpg,114.jpg,0.002353188
64.jpg,115.jpg,0.011551951
64.jpg,116.jpg,0.403901039
64.jpg,117.jpg,0.415960044
64.jpg,118.jpg,0.356481997
64.jpg,119.jpg,0.24759704
64.jpg,120.jpg,0.379605974
64.jpg,121.jpg,0.376931436
65.jpg,66.jpg,0.754346409
65.jpg,67.jpg,0.074122869
65.jpg,68.jpg,0.62570774
65.jpg,69.jpg,0.758989589
65.jpg,70.jpg,0.162679208
65.jpg,71.jpg,0.721580431
65.jpg,72.jpg,0.157974123
65.jpg,73.jpg,0.781556157
65.jpg,74.jpg,0.722027752
65.jpg,75.jpg,0.172569223
65.jpg,76.jpg,0.783737902
65.jpg,77.jpg,0.776789983
65.jpg,78.jpg,0.263323766
65.jpg,79.jpg,0.798419738
65.jpg,80.jpg,0.788622312
65.jpg,81.jpg,0.725518036
65.jpg,82.jpg,0.339495414
65.jpg,83.jpg,0.756018506
65.jpg,84.jpg,0.748670131
65.jpg,85.jpg,0.743181243
65.jpg,86.jpg,0.749737332
65.jpg,87.jpg,0.721578958
65.jpg,88.jpg,0.756859762
65.jpg,89.jpg,0.730620681
65.jpg,90.jpg,0.375524187
65.jpg,91.jpg,0.159101338
65.jpg,92.jpg,0.246294019
65.jpg,93.jpg,0.774361502
65.jpg,94.jpg,0.782478504
65.jpg,95.jpg,0.705299229
65.jpg,96.jpg,0.529992944
65.jpg,97.jpg,0.759646551
65.jpg,98.jpg,0.442532363
65.jpg,99.jpg,0.460205433
65.jpg,100.jpg,0.642199891
65.jpg,101.jpg,0.72641891
65.jpg,102.jpg,0.764704299
65.jpg,103.jpg,0.003810712
65.jpg,104.jpg,0.770014097
65.jpg,105.jpg,0.759905559
65.jpg,106.jpg,0.789250712
65.jpg,107.jpg,0.172113341
65.jpg,108.jpg,0.640124577
65.jpg,109.jpg,0.222936286
65.jpg,110.jpg,0.554008471
65.jpg,111.jpg,0.55066776
65.jpg,112.jpg,0.76664088
65.jpg,113.jpg,0.358581892
65.jpg,114.jpg,0.000472762
65.jpg,115.jpg,0.008866378
65.jpg,116.jpg,0.189177482
65.jpg,117.jpg,0.202076833
65.jpg,118.jpg,0.75952406
65.jpg,119.jpg,0.105199366
65.jpg,120.jpg,0.818974145
65.jpg,121.jpg,0.814738474
66.jpg,67.jpg,0.081775743
66.jpg,68.jpg,0.662105182
66.jpg,69.jpg,0.821327534
66.jpg,70.jpg,0.170377318
66.jpg,71.jpg,0.764237849
66.jpg,72.jpg,0.167051489
66.jpg,73.jpg,0.823667926
66.jpg,74.jpg,0.755952322
66.jpg,75.jpg,0.187561163
66.jpg,76.jpg,0.855627413
66.jpg,77.jpg,0.822009501
66.jpg,78.jpg,0.266418747
66.jpg,79.jpg,0.847070274
66.jpg,80.jpg,0.828305978
66.jpg,81.jpg,0.770029607
66.jpg,82.jpg,0.360666737
66.jpg,83.jpg,0.793474135
66.jpg,84.jpg,0.788375693
66.jpg,85.jpg,0.803643419
66.jpg,86.jpg,0.791830638
66.jpg,87.jpg,0.769938194
66.jpg,88.jpg,0.792577376
66.jpg,89.jpg,0.781597371
66.jpg,90.jpg,0.403111812
66.jpg,91.jpg,0.169121717
66.jpg,92.jpg,0.263976143
66.jpg,93.jpg,0.835641745
66.jpg,94.jpg,0.845346175
66.jpg,95.jpg,0.740012464
66.jpg,96.jpg,0.587117475
66.jpg,97.jpg,0.795918126
66.jpg,98.jpg,0.466590787
66.jpg,99.jpg,0.486011227
66.jpg,100.jpg,0.674287229
66.jpg,101.jpg,0.7932353
66.jpg,102.jpg,0.826633315
66.jpg,103.jpg,0.004079118
66.jpg,104.jpg,0.800922078
66.jpg,105.jpg,0.81580102
66.jpg,106.jpg,0.833985087
66.jpg,107.jpg,0.188017848
66.jpg,108.jpg,0.661484306
66.jpg,109.jpg,0.244038326
66.jpg,110.jpg,0.583653587
66.jpg,111.jpg,0.576816263
66.jpg,112.jpg,0.819093618
66.jpg,113.jpg,0.386665936
66.jpg,114.jpg,0.000464099
66.jpg,115.jpg,0.013694134
66.jpg,116.jpg,0.203774157
66.jpg,117.jpg,0.212759936
66.jpg,118.jpg,0.801747354
66.jpg,119.jpg,0.112152167
66.jpg,120.jpg,0.867933979
66.jpg,121.jpg,0.865235581
67.jpg,68.jpg,0.078279844
67.jpg,69.jpg,0.080786044
67.jpg,70.jpg,0.533650667
67.jpg,71.jpg,0.102535682
67.jpg,72.jpg,0.524983879
67.jpg,73.jpg,0.075906521
67.jpg,74.jpg,0.077378994
67.jpg,75.jpg,0.527577706
67.jpg,76.jpg,0.085004127
67.jpg,77.jpg,0.079651303
67.jpg,78.jpg,0.228897881
67.jpg,79.jpg,0.093266511
67.jpg,80.jpg,0.081883379
67.jpg,81.jpg,0.078894971
67.jpg,82.jpg,0.222205724
67.jpg,83.jpg,0.086450504
67.jpg,84.jpg,0.078524779
67.jpg,85.jpg,0.080071172
67.jpg,86.jpg,0.072862672
67.jpg,87.jpg,0.078262501
67.jpg,88.jpg,0.113363248
67.jpg,89.jpg,0.078881935
67.jpg,90.jpg,0.054649632
67.jpg,91.jpg,0.282767611
67.jpg,92.jpg,0.420780625
67.jpg,93.jpg,0.078619361
67.jpg,94.jpg,0.080696055
67.jpg,95.jpg,0.073413515
67.jpg,96.jpg,0.293385004
67.jpg,97.jpg,0.087079394
67.jpg,98.jpg,0.210162557
67.jpg,99.jpg,0.265631297
67.jpg,100.jpg,0.065042782
67.jpg,101.jpg,0.07559266
67.jpg,102.jpg,0.078020687
67.jpg,103.jpg,0.047595389
67.jpg,104.jpg,0.079271187
67.jpg,105.jpg,0.076722873
67.jpg,106.jpg,0.077780116
67.jpg,107.jpg,0.492387407
67.jpg,108.jpg,0.071753861
67.jpg,109.jpg,0.479796439
67.jpg,110.jpg,0.250642789
67.jpg,111.jpg,0.210845284
67.jpg,112.jpg,0.080191157
67.jpg,113.jpg,0.290283965
67.jpg,114.jpg,0.028019218
67.jpg,115.jpg,0.044189755
67.jpg,116.jpg,0.536487975
67.jpg,117.jpg,0.367228549
67.jpg,118.jpg,0.079396743
67.jpg,119.jpg,0.61831411
67.jpg,120.jpg,0.07994369
67.jpg,121.jpg,0.078653916
68.jpg,69.jpg,0.690909417
68.jpg,70.jpg,0.175965867
68.jpg,71.jpg,0.693630248
68.jpg,72.jpg,0.171953194
68.jpg,73.jpg,0.671477053
68.jpg,74.jpg,0.635791819
68.jpg,75.jpg,0.160514794
68.jpg,76.jpg,0.693319159
68.jpg,77.jpg,0.683077451
68.jpg,78.jpg,0.265253628
68.jpg,79.jpg,0.703144421
68.jpg,80.jpg,0.68854405
68.jpg,81.jpg,0.670007827
68.jpg,82.jpg,0.354927417
68.jpg,83.jpg,0.690026486
68.jpg,84.jpg,0.661972993
68.jpg,85.jpg,0.680600163
68.jpg,86.jpg,0.681906808
68.jpg,87.jpg,0.666500599
68.jpg,88.jpg,0.662589094
68.jpg,89.jpg,0.671733831
68.jpg,90.jpg,0.319932792
68.jpg,91.jpg,0.173699785
68.jpg,92.jpg,0.252150797
68.jpg,93.jpg,0.684056986
68.jpg,94.jpg,0.679168583
68.jpg,95.jpg,0.614330461
68.jpg,96.jpg,0.501006563
68.jpg,97.jpg,0.694071915
68.jpg,98.jpg,0.478114356
68.jpg,99.jpg,0.434474967
68.jpg,100.jpg,0.595637506
68.jpg,101.jpg,0.632835064
68.jpg,102.jpg,0.678741359
68.jpg,103.jpg,0.005911127
68.jpg,104.jpg,0.68258305
68.jpg,105.jpg,0.675469749
68.jpg,106.jpg,0.686333628
68.jpg,107.jpg,0.179959322
68.jpg,108.jpg,0.618881023
68.jpg,109.jpg,0.220927089
68.jpg,110.jpg,0.527451782
68.jpg,111.jpg,0.500168359
68.jpg,112.jpg,0.664953544
68.jpg,113.jpg,0.369258688
68.jpg,114.jpg,0.005605184
68.jpg,115.jpg,0.006072688
68.jpg,116.jpg,0.174393444
68.jpg,117.jpg,0.222388105
68.jpg,118.jpg,0.674393264
68.jpg,119.jpg,0.100673298
68.jpg,120.jpg,0.688228765
68.jpg,121.jpg,0.689204788
69.jpg,70.jpg,0.185331078
69.jpg,71.jpg,0.80094296
69.jpg,72.jpg,0.17775226
69.jpg,73.jpg,0.82296036
69.jpg,74.jpg,0.772943231
69.jpg,75.jpg,0.19264188
69.jpg,76.jpg,0.855777391
69.jpg,77.jpg,0.825442574
69.jpg,78.jpg,0.286605908
69.jpg,79.jpg,0.866143122
69.jpg,80.jpg,0.842701256
69.jpg,81.jpg,0.785866367
69.jpg,82.jpg,0.373114449
69.jpg,83.jpg,0.810633252
69.jpg,84.jpg,0.810271828
69.jpg,85.jpg,0.817992636
69.jpg,86.jpg,0.81863171
69.jpg,87.jpg,0.779457219
69.jpg,88.jpg,0.802582224
69.jpg,89.jpg,0.796433256
69.jpg,90.jpg,0.391612654
69.jpg,91.jpg,0.179336826
69.jpg,92.jpg,0.275708265
69.jpg,93.jpg,0.845537741
69.jpg,94.jpg,0.843817951
69.jpg,95.jpg,0.761886289
69.jpg,96.jpg,0.583226873
69.jpg,97.jpg,0.821364158
69.jpg,98.jpg,0.489505173
69.jpg,99.jpg,0.499584246
69.jpg,100.jpg,0.67919502
69.jpg,101.jpg,0.799244544
69.jpg,102.jpg,0.831839623
69.jpg,103.jpg,0.006467426
69.jpg,104.jpg,0.824076606
69.jpg,105.jpg,0.82987009
69.jpg,106.jpg,0.837500605
69.jpg,107.jpg,0.192275241
69.jpg,108.jpg,0.679923751
69.jpg,109.jpg,0.251208854
69.jpg,110.jpg,0.608304702
69.jpg,111.jpg,0.579178717
69.jpg,112.jpg,0.820483156
69.jpg,113.jpg,0.402977401
69.jpg,114.jpg,0.00222302
69.jpg,115.jpg,0.011855544
69.jpg,116.jpg,0.200550054
69.jpg,117.jpg,0.222260428
69.jpg,118.jpg,0.805595645
69.jpg,119.jpg,0.117306313
69.jpg,120.jpg,0.873152868
69.jpg,121.jpg,0.866267194
70.jpg,71.jpg,0.235619106
70.jpg,72.jpg,0.791047666
70.jpg,73.jpg,0.16857924
70.jpg,74.jpg,0.166788857
70.jpg,75.jpg,0.711308135
70.jpg,76.jpg,0.190073122
70.jpg,77.jpg,0.179069378
70.jpg,78.jpg,0.454700557
70.jpg,79.jpg,0.207597353
70.jpg,80.jpg,0.185058032
70.jpg,81.jpg,0.179966144
70.jpg,82.jpg,0.466848212
70.jpg,83.jpg,0.205310202
70.jpg,84.jpg,0.178763956
70.jpg,85.jpg,0.178922165
70.jpg,86.jpg,0.173216133
70.jpg,87.jpg,0.169954048
70.jpg,88.jpg,0.256992444
70.jpg,89.jpg,0.173477232
70.jpg,90.jpg,0.11120571
70.jpg,91.jpg,0.511805876
70.jpg,92.jpg,0.782754037
70.jpg,93.jpg,0.171266319
70.jpg,94.jpg,0.173615474
70.jpg,95.jpg,0.156933968
70.jpg,96.jpg,0.346240342
70.jpg,97.jpg,0.193952578
70.jpg,98.jpg,0.436565254
70.jpg,99.jpg,0.394398877
70.jpg,100.jpg,0.144844248
70.jpg,101.jpg,0.166336995
70.jpg,102.jpg,0.172516229
70.jpg,103.jpg,0.03098223
70.jpg,104.jpg,0.174540278
70.jpg,105.jpg,0.173868993
70.jpg,106.jpg,0.178582433
70.jpg,107.jpg,0.758141667
70.jpg,108.jpg,0.161593283
70.jpg,109.jpg,0.852656616
70.jpg,110.jpg,0.411307024
70.jpg,111.jpg,0.440191345
70.jpg,112.jpg,0.17135715
70.jpg,113.jpg,0.607670399
70.jpg,114.jpg,0.009512138
70.jpg,115.jpg,0.028593424
70.jpg,116.jpg,0.809153865
70.jpg,117.jpg,0.604837384
70.jpg,118.jpg,0.173777611
70.jpg,119.jpg,0.671528472
70.jpg,120.jpg,0.179475897
70.jpg,121.jpg,0.179494821
71.jpg,72.jpg,0.230399086
71.jpg,73.jpg,0.76675044
71.jpg,74.jpg,0.739543208
71.jpg,75.jpg,0.225831668
71.jpg,76.jpg,0.824120888
71.jpg,77.jpg,0.777687153
71.jpg,78.jpg,0.351854798
71.jpg,79.jpg,0.842832484
71.jpg,80.jpg,0.802491863
71.jpg,81.jpg,0.74939574
71.jpg,82.jpg,0.453298121
71.jpg,83.jpg,0.807994809
71.jpg,84.jpg,0.790948634
71.jpg,85.jpg,0.77353843
71.jpg,86.jpg,0.776103402
71.jpg,87.jpg,0.738190065
71.jpg,88.jpg,0.787031755
71.jpg,89.jpg,0.750532696
71.jpg,90.jpg,0.377305604
71.jpg,91.jpg,0.236707457
71.jpg,92.jpg,0.355504188
71.jpg,93.jpg,0.785207665
71.jpg,94.jpg,0.784965617
71.jpg,95.jpg,0.715101093
71.jpg,96.jpg,0.599025268
71.jpg,97.jpg,0.805643929
71.jpg,98.jpg,0.574980629
71.jpg,99.jpg,0.536903681
71.jpg,100.jpg,0.636140329
71.jpg,101.jpg,0.743023167
71.jpg,102.jpg,0.775453051
71.jpg,103.jpg,0.003548423
71.jpg,104.jpg,0.779154277
71.jpg,105.jpg,0.773316681
71.jpg,106.jpg,0.786283371
71.jpg,107.jpg,0.244886242
71.jpg,108.jpg,0.664035451
71.jpg,109.jpg,0.312218624
71.jpg,110.jpg,0.648706664
71.jpg,111.jpg,0.6418272
71.jpg,112.jpg,0.767639278
71.jpg,113.jpg,0.496834279
71.jpg,114.jpg,0.001038201
71.jpg,115.jpg,0.012968942
71.jpg,116.jpg,0.256424862
71.jpg,117.jpg,0.284202431
71.jpg,118.jpg,0.754140363
71.jpg,119.jpg,0.15092055
71.jpg,120.jpg,0.816767223
71.jpg,121.jpg,0.810186759
72.jpg,73.jpg,0.165796084
72.jpg,74.jpg,0.16164937
72.jpg,75.jpg,0.692061251
72.jpg,76.jpg,0.183671413
72.jpg,77.jpg,0.167804862
72.jpg,78.jpg,0.442118776
72.jpg,79.jpg,0.201824898
72.jpg,80.jpg,0.177173384
72.jpg,81.jpg,0.167509215
72.jpg,82.jpg,0.444174229
72.jpg,83.jpg,0.191160586
72.jpg,84.jpg,0.173661098
72.jpg,85.jpg,0.173652024
72.jpg,86.jpg,0.167435861
72.jpg,87.jpg,0.168123563
72.jpg,88.jpg,0.243522127
72.jpg,89.jpg,0.167954195
72.jpg,90.jpg,0.099109291
72.jpg,91.jpg,0.490932168
72.jpg,92.jpg,0.739119139
72.jpg,93.jpg,0.168617255
72.jpg,94.jpg,0.170406745
72.jpg,95.jpg,0.155920147
72.jpg,96.jpg,0.332780798
72.jpg,97.jpg,0.186088832
72.jpg,98.jpg,0.439650493
72.jpg,99.jpg,0.381972473
72.jpg,100.jpg,0.137829059
72.jpg,101.jpg,0.163106911
72.jpg,102.jpg,0.166264421
72.jpg,103.jpg,0.026778015
72.jpg,104.jpg,0.174871021
72.jpg,105.jpg,0.16805695
72.jpg,106.jpg,0.166077047
72.jpg,107.jpg,0.724091128
72.jpg,108.jpg,0.157596278
72.jpg,109.jpg,0.794638788
72.jpg,110.jpg,0.393761588
72.jpg,111.jpg,0.416026711
72.jpg,112.jpg,0.169808675
72.jpg,113.jpg,0.580363501
72.jpg,114.jpg,0.008303918
72.jpg,115.jpg,0.021640266
72.jpg,116.jpg,0.767155662
72.jpg,117.jpg,0.602832234
72.jpg,118.jpg,0.16638526
72.jpg,119.jpg,0.650631568
72.jpg,120.jpg,0.173102951
72.jpg,121.jpg,0.172570999
73.jpg,74.jpg,0.769426531
73.jpg,75.jpg,0.177851261
73.jpg,76.jpg,0.844879726
73.jpg,77.jpg,0.837297182
73.jpg,78.jpg,0.265660851
73.jpg,79.jpg,0.853289571
73.jpg,80.jpg,0.841818523
73.jpg,81.jpg,0.781857774
73.jpg,82.jpg,0.348954517
73.jpg,83.jpg,0.802262407
73.jpg,84.jpg,0.807485778
73.jpg,85.jpg,0.805172584
73.jpg,86.jpg,0.810456241
73.jpg,87.jpg,0.789100058
73.jpg,88.jpg,0.798611133
73.jpg,89.jpg,0.798754524
73.jpg,90.jpg,0.385742432
73.jpg,91.jpg,0.165484568
73.jpg,92.jpg,0.253003318
73.jpg,93.jpg,0.833272686
73.jpg,94.jpg,0.85393727
73.jpg,95.jpg,0.756308394
73.jpg,96.jpg,0.570610334
73.jpg,97.jpg,0.804523906
73.jpg,98.jpg,0.468281498
73.jpg,99.jpg,0.480357233
73.jpg,100.jpg,0.700588994
73.jpg,101.jpg,0.785192347
73.jpg,102.jpg,0.833128777
73.jpg,103.jpg,0.004449961
73.jpg,104.jpg,0.826964672
73.jpg,105.jpg,0.827023034
73.jpg,106.jpg,0.845576012
73.jpg,107.jpg,0.180081319
73.jpg,108.jpg,0.692025705
73.jpg,109.jpg,0.225751372
73.jpg,110.jpg,0.594961735
73.jpg,111.jpg,0.574887586
73.jpg,112.jpg,0.821307924
73.jpg,113.jpg,0.373306184
73.jpg,114.jpg,1.57E-05
73.jpg,115.jpg,0.009407391
73.jpg,116.jpg,0.186790245
73.jpg,117.jpg,0.21110489
73.jpg,118.jpg,0.814604689
73.jpg,119.jpg,0.108179531
73.jpg,120.jpg,0.878210118
73.jpg,121.jpg,0.876432455
74.jpg,75.jpg,0.172516577
74.jpg,76.jpg,0.79806247
74.jpg,77.jpg,0.793175734
74.jpg,78.jpg,0.27036034
74.jpg,79.jpg,0.807492355
74.jpg,80.jpg,0.804322382
74.jpg,81.jpg,0.740908775
74.jpg,82.jpg,0.350875456
74.jpg,83.jpg,0.773966485
74.jpg,84.jpg,0.756448621
74.jpg,85.jpg,0.758337734
74.jpg,86.jpg,0.777857124
74.jpg,87.jpg,0.722251372
74.jpg,88.jpg,0.770616133
74.jpg,89.jpg,0.735342762
74.jpg,90.jpg,0.377539436
74.jpg,91.jpg,0.161986452
74.jpg,92.jpg,0.252594053
74.jpg,93.jpg,0.779496815
74.jpg,94.jpg,0.783813781
74.jpg,95.jpg,0.71184347
74.jpg,96.jpg,0.5327718
74.jpg,97.jpg,0.78065252
74.jpg,98.jpg,0.451930864
74.jpg,99.jpg,0.466981077
74.jpg,100.jpg,0.639825183
74.jpg,101.jpg,0.734999297
74.jpg,102.jpg,0.771184551
74.jpg,103.jpg,0.004232047
74.jpg,104.jpg,0.770910872
74.jpg,105.jpg,0.771776661
74.jpg,106.jpg,0.806915462
74.jpg,107.jpg,0.172876013
74.jpg,108.jpg,0.644860495
74.jpg,109.jpg,0.229480285
74.jpg,110.jpg,0.570718469
74.jpg,111.jpg,0.561268695
74.jpg,112.jpg,0.761281475
74.jpg,113.jpg,0.367778115
74.jpg,114.jpg,0.000581071
74.jpg,115.jpg,0.009806194
74.jpg,116.jpg,0.195521971
74.jpg,117.jpg,0.207779499
74.jpg,118.jpg,0.776486826
74.jpg,119.jpg,0.107676961
74.jpg,120.jpg,0.832708679
74.jpg,121.jpg,0.826113925
75.jpg,76.jpg,0.203694073
75.jpg,77.jpg,0.180224635
75.jpg,78.jpg,0.38359893
75.jpg,79.jpg,0.217540566
75.jpg,80.jpg,0.192157948
75.jpg,81.jpg,0.174540276
75.jpg,82.jpg,0.395644179
75.jpg,83.jpg,0.200316481
75.jpg,84.jpg,0.18340063
75.jpg,85.jpg,0.176093711
75.jpg,86.jpg,0.170039412
75.jpg,87.jpg,0.166800311
75.jpg,88.jpg,0.243457444
75.jpg,89.jpg,0.16843979
75.jpg,90.jpg,0.109463717
75.jpg,91.jpg,0.435694994
75.jpg,92.jpg,0.659064686
75.jpg,93.jpg,0.186069312
75.jpg,94.jpg,0.186768791
75.jpg,95.jpg,0.169449007
75.jpg,96.jpg,0.320483375
75.jpg,97.jpg,0.188512079
75.jpg,98.jpg,0.378345117
75.jpg,99.jpg,0.373928963
75.jpg,100.jpg,0.140349691
75.jpg,101.jpg,0.177285887
75.jpg,102.jpg,0.181718174
75.jpg,103.jpg,0.024107063
75.jpg,104.jpg,0.180446381
75.jpg,105.jpg,0.178277713
75.jpg,106.jpg,0.180250531
75.jpg,107.jpg,0.661392121
75.jpg,108.jpg,0.143469979
75.jpg,109.jpg,0.708442759
75.jpg,110.jpg,0.364978321
75.jpg,111.jpg,0.387657859
75.jpg,112.jpg,0.185165526
75.jpg,113.jpg,0.519867165
75.jpg,114.jpg,0.009506178
75.jpg,115.jpg,0.022000968
75.jpg,116.jpg,0.715386575
75.jpg,117.jpg,0.529766457
75.jpg,118.jpg,0.176451664
75.jpg,119.jpg,0.611208634
75.jpg,120.jpg,0.192700111
75.jpg,121.jpg,0.191092153
76.jpg,77.jpg,0.868140178
76.jpg,78.jpg,0.299221685
76.jpg,79.jpg,0.906690736
76.jpg,80.jpg,0.880012945
76.jpg,81.jpg,0.803224038
76.jpg,82.jpg,0.394959425
76.jpg,83.jpg,0.86260081
76.jpg,84.jpg,0.832286386
76.jpg,85.jpg,0.830336813
76.jpg,86.jpg,0.835791106
76.jpg,87.jpg,0.784634105
76.jpg,88.jpg,0.844148964
76.jpg,89.jpg,0.793749915
76.jpg,90.jpg,0.409566821
76.jpg,91.jpg,0.191115507
76.jpg,92.jpg,0.290499045
76.jpg,93.jpg,0.858697659
76.jpg,94.jpg,0.861890124
76.jpg,95.jpg,0.767716798
76.jpg,96.jpg,0.598808601
76.jpg,97.jpg,0.842450323
76.jpg,98.jpg,0.504473993
76.jpg,99.jpg,0.523159859
76.jpg,100.jpg,0.686924717
76.jpg,101.jpg,0.820255082
76.jpg,102.jpg,0.858045012
76.jpg,103.jpg,0.003464078
76.jpg,104.jpg,0.83216156
76.jpg,105.jpg,0.844306849
76.jpg,106.jpg,0.875820103
76.jpg,107.jpg,0.201290728
76.jpg,108.jpg,0.687846568
76.jpg,109.jpg,0.261841201
76.jpg,110.jpg,0.631407032
76.jpg,111.jpg,0.631981906
76.jpg,112.jpg,0.845415917
76.jpg,113.jpg,0.4220931
76.jpg,114.jpg,-0.000389716
76.jpg,115.jpg,0.012145549
76.jpg,116.jpg,0.22615494
76.jpg,117.jpg,0.230215175
76.jpg,118.jpg,0.850378316
76.jpg,119.jpg,0.123752998
76.jpg,120.jpg,0.917330423
76.jpg,121.jpg,0.908771759
77.jpg,78.jpg,0.279453666
77.jpg,79.jpg,0.869154256
77.jpg,80.jpg,0.886875355
77.jpg,81.jpg,0.803833191
77.jpg,82.jpg,0.371128604
77.jpg,83.jpg,0.850522776
77.jpg,84.jpg,0.812239549
77.jpg,85.jpg,0.813550999
77.jpg,86.jpg,0.843320873
77.jpg,87.jpg,0.781439419
